group1,group2,meandiff,p-adj,lower,upper,reject
Azetidinium_Bromide,Azetidinium_Chloride,0.547,-0.0,0.45,0.644,True
Azetidinium_Bromide,Azetidinium_Iodide,-0.7094,-0.0,-0.8054,-0.6135,True
Azetidinium_Bromide,Butylammonium_Bromide,0.1408,0.2172,-0.0192,0.3007,False
Azetidinium_Bromide,Butylammonium_Chloride,0.7853,-0.0,0.6254,0.9452,True
Azetidinium_Bromide,Butylammonium_Iodide,-0.5599,-0.0,-0.7137,-0.406,True
Azetidinium_Bromide,Dimethylammonium_Bromide,-0.0128,1.0,-0.1301,0.1044,False
Azetidinium_Bromide,Dimethylammonium_Chloride,0.5146,-0.0,0.3956,0.6336,True
Azetidinium_Bromide,Dimethylammonium_Iodide,-0.7036,-0.0,-0.8209,-0.5864,True
Azetidinium_Bromide,Ethylammonium_Bromide,0.0771,0.6694,-0.0278,0.1819,False
Azetidinium_Bromide,Ethylammonium_Chloride,0.66,-0.0,0.5533,0.7668,True
Azetidinium_Bromide,Ethylammonium_Iodide,-0.6498,-0.0,-0.7529,-0.5467,True
Azetidinium_Bromide,Formamidinium_Bromide,-0.1832,0.0115,-0.3503,-0.0162,True
Azetidinium_Bromide,Formamidinium_Chloride,0.3841,-0.0,0.2171,0.5512,True
Azetidinium_Bromide,Formamidinium_Iodide,-0.8754,-0.0,-1.0424,-0.7083,True
Azetidinium_Bromide,Guanidinium_Bromide,-0.0854,0.998,-0.2525,0.0816,False
Azetidinium_Bromide,Guanidinium_Chloride,0.4209,-0.0,0.2454,0.5964,True
Azetidinium_Bromide,Guanidinium_Iodide,-0.7854,-0.0,-0.9524,-0.6183,True
Azetidinium_Bromide,Hydrazinium_Bromide,-0.0669,0.9355,-0.1737,0.0398,False
Azetidinium_Bromide,Hydrazinium_Chloride,0.4219,-0.0,0.314,0.5297,True
Azetidinium_Bromide,Hydrazinium_Iodide,-0.724,-0.0,-0.8308,-0.6173,True
Azetidinium_Bromide,Hydroxylammonium_Bromide,-0.2899,-0.0,-0.4108,-0.169,True
